Frame,Time (Sec),Y (mm),Z (mm),Layer,MP Area,MP Eccentricity,Tmax,Row,Column,Porosity Label,Porosity Size (mm)
683,199.1,30.97,12.75,26,674,0.3992056800263143,1782,99,99,0,0.0
684,199.2,32.91,12.75,26,895,0.5613176780229445,1826,101,101,0,0.0
685,199.4,34.85,12.75,26,562,0.4909912507421831,1761,101,100,0,0.0
686,199.5,36.78,12.75,26,607,0.5183676240448218,1785,99,102,0,0.0
687,199.7,38.72,12.75,26,867,0.4958503099550401,1836,101,103,0,0.0
688,199.8,40.65,12.75,26,507,0.5610801331894679,1753,101,100,0,0.0
689,200.0,42.59,12.75,26,487,0.5259880696913319,1743,99,99,0,0.0
690,200.1,44.53,12.75,26,685,0.664080280398653,1773,100,101,0,0.0
691,200.3,46.46,12.75,26,118,0.8111347928044836,1692,89,119,1,0.9647814910025707
692,205.2,0.0,13.26,27,1181,0.3514672905589796,1804,97,100,0,0.0
693,205.3,1.936,13.26,27,1122,0.4737019095525874,1769,99,98,0,0.0
694,205.5,3.872,13.26,27,917,0.4880586364767703,1777,101,97,0,0.0
695,205.6,5.808,13.26,27,1083,0.3699304353978053,1813,100,103,0,0.0
696,205.8,7.744,13.26,27,505,0.5241602611199201,1732,99,98,0,0.0
697,205.9,9.68,13.26,27,604,0.4214340857581924,1760,99,98,0,0.0
698,206.1,11.62,13.26,27,931,0.4944814631063597,1791,101,99,0,0.0
699,206.2,13.55,13.26,27,1166,0.5047362648750616,1837,101,103,0,0.0
700,206.4,15.49,13.26,27,686,0.5352170170714577,1763,100,100,0,0.0
701,206.5,17.42,13.26,27,832,0.6034779626820934,1798,100,101,0,0.0
702,206.7,19.36,13.26,27,795,0.5541196666677639,1777,101,99,0,0.0
703,206.9,21.3,13.26,27,826,0.5672737554263853,1783,101,100,0,0.0
704,207.0,23.23,13.26,27,781,0.4633734060950572,1783,101,100,0,0.0
705,207.2,25.17,13.26,27,814,0.5565515241728773,1789,101,103,0,0.0
706,207.3,27.1,13.26,27,540,0.4208301982007973,1757,99,100,0,0.0
707,207.5,29.04,13.26,27,418,0.4387777912766498,1727,99,99,0,0.0
708,207.6,30.97,13.26,27,601,0.470016823713946,1764,98,100,0,0.0
709,207.8,32.91,13.26,27,771,0.5099013677672578,1797,100,101,0,0.0
710,207.9,34.85,13.26,27,470,0.5701031816299791,1743,99,99,0,0.0
711,208.1,36.78,13.26,27,1040,0.4432524127197016,1830,101,103,0,0.0
712,208.2,38.72,13.26,27,554,0.2221610843102331,1755,99,101,0,0.0
713,208.4,40.65,13.26,27,562,0.5144347696776074,1749,98,100,0,0.0
714,208.5,42.59,13.26,27,454,0.5085436887652033,1744,98,101,0,0.0
715,208.7,44.53,13.26,27,829,0.6423674886704833,1804,100,99,0,0.0
716,208.8,46.46,13.26,27,736,0.4992326063599739,1801,101,99,0,0.0
717,209.0,48.4,13.26,27,388,0.4983078727957895,1727,99,97,0,0.0
718,209.1,50.33,13.26,27,496,0.527046315352414,1752,102,101,0,0.0
719,209.3,52.27,13.26,27,673,0.5420772146613273,1781,98,101,0,0.0
720,209.4,54.21,13.26,27,689,0.3516280848788509,1795,100,101,0,0.0
721,209.6,56.14,13.26,27,495,0.4568039814255625,1758,100,99,0,0.0
722,209.8,58.08,13.26,27,348,0.7913475861562829,1801,94,118,1,0.9647814910025707
723,213.1,0.0,13.77,28,770,0.5071939821307142,1747,98,97,0,0.0
724,213.3,1.936,13.77,28,1698,0.5423084743622083,1833,99,100,0,0.0
725,213.4,3.872,13.77,28,869,0.4878205589658804,1762,99,95,0,0.0
726,213.6,5.808,13.77,28,966,0.5987416252893323,1803,99,101,0,0.0
727,213.7,7.744,13.77,28,1081,0.6118434909806977,1828,102,101,0,0.0
728,213.9,9.68,13.77,28,1486,0.6143531954533573,1842,102,99,0,0.0
729,214.0,11.62,13.77,28,414,0.4224108684194008,1721,99,95,0,0.0
730,214.2,13.55,13.77,28,570,0.4529972927799587,1746,97,100,0,0.0
731,214.3,15.49,13.77,28,633,0.4540309479391512,1747,98,97,0,0.0
732,214.5,17.42,13.77,28,517,0.5166060227902448,1735,99,98,0,0.0
733,214.6,19.36,13.77,28,886,0.4209947183802491,1794,102,98,0,0.0
734,214.8,21.3,13.77,28,1257,0.5387074414458822,1842,100,103,0,0.0
735,214.9,23.23,13.77,28,558,0.5136308755536154,1744,99,101,0,0.0
736,215.1,25.17,13.77,28,625,0.5373053585847215,1767,99,101,0,0.0
737,215.2,27.1,13.77,28,716,0.5783104028220678,1779,99,101,0,0.0
738,215.4,29.04,13.77,28,620,0.5390301665663828,1750,99,99,0,0.0
739,215.5,30.97,13.77,28,756,0.4633569338858687,1785,101,100,0,0.0
740,215.7,32.91,13.77,28,602,0.5219399759543194,1762,99,101,0,0.0
741,215.8,34.85,13.77,28,973,0.431208164375654,1819,100,103,0,0.0
742,216.0,36.78,13.77,28,296,0.4181419106992567,1708,98,97,0,0.0
743,216.2,38.72,13.77,28,688,0.5713726252275676,1784,102,99,0,0.0
744,216.3,40.65,13.77,28,863,0.2504232815825577,1806,101,100,0,0.0
745,216.5,42.59,13.77,28,712,0.532818993349054,1794,100,100,0,0.0
746,216.6,44.53,13.77,28,725,0.4074942352804733,1806,102,100,0,0.0
747,216.8,46.46,13.77,28,666,0.4047009330093965,1795,99,101,0,0.0
748,216.9,48.4,13.77,28,1057,0.4935779772483232,1848,102,101,0,0.0
749,217.1,50.33,13.77,28,279,0.498446791970127,1706,99,98,0,0.0
750,217.2,52.27,13.77,28,300,0.7532777395428685,1847,97,120,1,0.9701799485861183
751,219.7,0.0,14.28,29,1179,0.4580833169635853,1773,99,95,0,0.0
752,219.8,1.936,14.28,29,591,0.6198649463284441,1724,99,97,0,0.0
753,220.0,3.872,14.28,29,1064,0.4544032354943511,1805,100,101,0,0.0
754,220.1,5.808,14.28,29,730,0.5772657654769602,1752,102,98,0,0.0
755,220.3,7.744,14.28,29,627,0.5079253608130078,1738,98,99,0,0.0
756,220.4,9.68,14.28,29,840,0.3774524214609474,1772,101,98,0,0.0
757,220.6,11.62,14.28,29,1183,0.428828822377771,1821,103,100,0,0.0
758,220.7,13.55,14.28,29,896,0.4523341026642619,1783,98,99,0,0.0
759,220.9,15.49,14.28,29,984,0.5547747521693248,1791,100,101,0,0.0
760,221.0,17.42,14.28,29,1117,0.5435180600025648,1838,101,102,0,0.0
761,221.2,19.36,14.28,29,590,0.561079124534645,1741,98,97,0,0.0
762,221.3,21.3,14.28,29,458,0.5077887227639112,1728,97,99,0,0.0
763,221.5,23.23,14.28,29,884,0.4299327574879314,1802,100,101,0,0.0
764,221.6,25.17,14.28,29,867,0.5415854227609262,1792,101,99,0,0.0
765,221.8,27.1,14.28,29,844,0.5516353269529862,1803,100,99,0,0.0
766,221.9,29.04,14.28,29,931,0.4778036766693857,1827,102,101,0,0.0
767,222.1,30.97,14.28,29,1105,0.3612297696558328,1848,101,102,0,0.0
768,222.3,32.91,14.28,29,714,0.3729633348802461,1790,101,100,0,0.0
769,222.4,34.85,14.28,29,445,0.4875262523570844,1740,99,98,0,0.0
770,222.6,36.78,14.28,29,672,0.4451553677752184,1779,99,99,0,0.0
771,222.7,38.72,14.28,29,842,0.4655655844261704,1823,100,103,0,0.0
772,222.9,40.65,14.28,29,856,0.4902705936268966,1815,102,101,0,0.0
773,223.0,42.59,14.28,29,475,0.4184964541238199,1751,98,99,0,0.0
774,223.2,44.53,14.28,29,686,0.5246313542533647,1786,101,100,0,0.0
775,223.3,46.46,14.28,29,451,0.5999465643970555,1752,99,102,0,0.0
776,223.5,48.4,14.28,29,474,0.8689408080134139,1850,86,128,1,0.9701799485861183
777,226.8,0.0,14.79,30,783,0.3883815012175174,1761,100,98,0,0.0
778,227.0,1.936,14.79,30,636,0.51370353911193,1743,98,97,0,0.0
779,227.1,3.872,14.79,30,931,0.4602163694811818,1781,101,98,0,0.0
780,227.3,5.808,14.79,30,780,0.4736140807784571,1770,98,99,0,0.0
781,227.4,7.744,14.79,30,917,0.4776231927784656,1791,100,101,0,0.0
782,227.6,9.68,14.79,30,1109,0.5544449901778806,1799,100,104,0,0.0
783,227.7,11.62,14.79,30,1252,0.4624422751498423,1872,103,104,0,0.0
784,227.9,13.55,14.79,30,857,0.5561115101031726,1787,99,102,0,0.0
785,228.0,15.49,14.79,30,808,0.5788837491404774,1793,100,101,0,0.0
786,228.2,17.42,14.79,30,686,0.5190555895918983,1785,99,99,0,0.0
787,228.3,19.36,14.79,30,717,0.5666348910112133,1773,100,101,0,0.0
788,228.5,21.3,14.79,30,751,0.5424127876658608,1790,100,101,0,0.0
789,228.7,23.23,14.79,30,652,0.3926531919660377,1769,101,100,0,0.0
790,228.8,25.17,14.79,30,656,0.4794495909095673,1771,99,101,0,0.0
791,229.0,27.1,14.79,30,467,0.3858739339418616,1736,98,100,0,0.0
792,229.1,29.04,14.79,30,723,0.6062201548469123,1781,99,102,0,0.0
793,229.3,30.97,14.79,30,389,0.5417330527877079,1724,99,100,0,0.0
794,229.4,32.91,14.79,30,996,0.5028349911733667,1836,101,100,0,0.0
795,229.6,34.85,14.79,30,657,0.6296966448168364,1772,100,103,0,0.0
796,229.7,36.78,14.79,30,604,0.5137583229942706,1772,98,103,0,0.0
797,229.9,38.72,14.79,30,1041,0.5067748502064247,1847,102,101,0,0.0
798,230.0,40.65,14.79,30,762,0.5078874623409136,1801,102,101,0,0.0
799,230.2,42.59,14.79,30,755,0.4359075492771261,1800,99,102,0,0.0
800,230.3,44.53,14.79,30,690,0.3050256325197797,1794,100,103,0,0.0
801,230.5,46.46,14.79,30,647,0.4991111783894933,1784,99,102,0,0.0
802,230.6,48.4,14.79,30,784,0.4256070636802106,1808,100,103,0,0.0
803,230.8,50.33,14.79,30,700,0.4347161906260945,1807,100,101,0,0.0
804,230.9,52.27,14.79,30,500,0.56455464010524,1757,99,102,0,0.0
805,231.1,54.21,14.79,30,624,0.4651844448659013,1774,99,99,0,0.0
806,231.2,56.14,14.79,30,602,0.4839093378036576,1775,99,101,0,0.0
807,235.8,0.0,15.3,31,930,0.4478309863810869,1764,101,94,0,0.0
808,236.0,1.936,15.3,31,560,0.5962071656877471,1720,97,96,0,0.0
809,236.1,3.872,15.3,31,900,0.368669216329503,1779,100,100,0,0.0
810,236.3,5.808,15.3,31,1123,0.5256911555046555,1805,99,102,0,0.0
811,236.4,7.744,15.3,31,1026,0.5414083535202793,1811,101,101,0,0.0
812,236.6,9.68,15.3,31,1353,0.5129713442952781,1851,101,103,0,0.0
813,236.7,11.62,15.3,31,1349,0.4742317068171267,1871,103,103,0,0.0
814,236.9,13.55,15.3,31,701,0.4482371285716973,1763,98,99,0,0.0
815,237.0,15.49,15.3,31,713,0.5741558868118699,1774,100,102,0,0.0
816,237.2,17.42,15.3,31,629,0.5034294349252594,1766,98,99,0,0.0
817,237.3,19.36,15.3,31,730,0.4571207507234242,1780,99,101,0,0.0
818,237.5,21.3,15.3,31,809,0.4903383256041994,1787,100,99,0,0.0
819,237.6,23.23,15.3,31,1212,0.5078857522821537,1859,101,103,0,0.0
820,237.8,25.17,15.3,31,995,0.5205436063823354,1799,99,101,0,0.0
821,238.0,27.1,15.3,31,779,0.4600019179463092,1802,101,99,0,0.0
822,238.1,29.04,15.3,31,883,0.4935517266816673,1817,100,101,0,0.0
823,238.3,30.97,15.3,31,508,0.5731857818457148,1743,97,100,0,0.0
824,238.4,32.91,15.3,31,669,0.3731788284367392,1782,99,101,0,0.0
825,238.6,34.85,15.3,31,875,0.5308582733641006,1820,100,103,0,0.0
826,238.7,36.78,15.3,31,452,0.5119158790648047,1741,98,100,0,0.0
827,238.9,38.72,15.3,31,422,0.47465779984421,1741,99,100,0,0.0
828,239.0,40.65,15.3,31,956,0.4553029348484952,1849,100,103,0,0.0
829,239.2,42.59,15.3,31,644,0.5135944257654913,1789,100,103,0,0.0
830,239.3,44.53,15.3,31,703,0.5085694248104393,1794,99,101,0,0.0
831,239.5,46.46,15.3,31,770,0.4033985579148615,1830,100,103,0,0.0
832,239.6,48.4,15.3,31,678,0.4716631780752722,1799,101,102,0,0.0
833,239.8,50.33,15.3,31,630,0.5713983419720303,1789,100,103,0,0.0
834,243.9,0.0,15.81,32,845,0.3726687168885345,1743,100,96,0,0.0
835,244.0,1.936,15.81,32,754,0.4717347778141579,1751,98,99,0,0.0
836,244.2,3.872,15.81,32,862,0.382483046663357,1764,101,95,0,0.0
837,244.4,5.808,15.81,32,470,0.5013636658313323,1720,97,97,0,0.0
838,244.5,7.744,15.81,32,908,0.3519553562784245,1784,101,100,0,0.0
839,244.7,9.68,15.81,32,892,0.5344205893219971,1797,99,102,0,0.0
840,244.8,11.62,15.81,32,1173,0.4056276088269214,1805,100,100,0,0.0
841,245.0,13.55,15.81,32,880,0.5087149466444645,1792,100,101,0,0.0
842,245.1,15.49,15.81,32,687,0.5830630586647216,1768,98,100,0,0.0
843,245.3,17.42,15.81,32,691,0.1414925077027244,1768,99,102,0,0.0
844,245.4,19.36,15.81,32,1011,0.4452928443849084,1799,100,101,0,0.0
845,245.6,21.3,15.81,32,783,0.4979958861591949,1786,99,102,0,0.0
846,245.7,23.23,15.81,32,718,0.4761747250251231,1787,98,99,0,0.0
847,245.9,25.17,15.81,32,1301,0.4836705217914364,1870,103,104,0,0.0
848,246.0,27.1,15.81,32,882,0.5472309664072815,1816,101,103,0,0.0
849,246.2,29.04,15.81,32,709,0.5134982178973003,1790,99,102,0,0.0
850,246.3,30.97,15.81,32,553,0.4855267046198072,1749,96,100,0,0.0
851,246.5,32.91,15.81,32,785,0.4644842738710773,1788,99,102,0,0.0
852,246.6,34.85,15.81,32,771,0.5171876544872812,1803,101,100,0,0.0
853,246.8,36.78,15.81,32,672,0.4940888004124947,1798,99,104,0,0.0
854,246.9,38.72,15.81,32,934,0.5782319646930841,1827,101,103,0,0.0
855,247.1,40.65,15.81,32,478,0.588347782237285,1745,100,101,0,0.0
856,247.2,42.59,15.81,32,820,0.5498647783394711,1828,99,104,0,0.0
857,247.4,44.53,15.81,32,971,0.6039416447756628,1849,101,104,0,0.0
858,247.6,46.46,15.81,32,517,0.5155238085442694,1763,99,101,0,0.0
859,247.7,48.4,15.81,32,679,0.3924199986779896,1808,100,103,0,0.0
860,247.9,50.33,15.81,32,789,0.5700856519539026,1819,100,106,0,0.0
861,251.5,0.0,16.32,33,1485,0.4706052491180405,1817,103,101,0,0.0
862,251.7,1.936,16.32,33,972,0.4997148755117652,1782,99,102,0,0.0
863,251.8,3.872,16.32,33,1256,0.5279833285982468,1820,100,100,0,0.0
864,252.0,5.808,16.32,33,768,0.483398712379385,1770,100,103,0,0.0
865,252.1,7.744,16.32,33,1102,0.3494166238950103,1818,101,100,0,0.0
866,252.3,9.68,16.32,33,873,0.4738800561988512,1790,100,99,0,0.0
867,252.4,11.62,16.32,33,1001,0.4458533185917059,1826,101,102,0,0.0
868,252.6,13.55,16.32,33,616,0.4231294327950939,1748,99,99,0,0.0
869,252.7,15.49,16.32,33,707,0.5338498454400052,1786,98,103,0,0.0
870,252.9,17.42,16.32,33,1042,0.4635718156747491,1823,100,103,0,0.0
871,253.0,19.36,16.32,33,681,0.60977034704595,1752,99,96,0,0.0
872,253.2,21.3,16.32,33,606,0.3867467282140489,1771,99,101,0,0.0
873,253.3,23.23,16.32,33,776,0.5345508849135426,1791,99,102,0,0.0
874,253.5,25.17,16.32,33,860,0.4908320401520221,1792,100,99,0,0.0
875,253.7,27.1,16.32,33,858,0.5860757912618514,1817,100,103,0,0.0
876,253.8,29.04,16.32,33,764,0.577153876382953,1807,100,103,0,0.0
877,254.0,30.97,16.32,33,1012,0.4013492682370974,1830,100,103,0,0.0
878,254.1,32.91,16.32,33,897,0.522792356683654,1816,99,102,0,0.0
879,254.3,34.85,16.32,33,600,0.4862138376681025,1765,99,102,0,0.0
880,254.4,36.78,16.32,33,611,0.4163312167325538,1771,100,103,0,0.0
881,254.6,38.72,16.32,33,626,0.5017182270077385,1790,99,104,0,0.0
882,254.7,40.65,16.32,33,917,0.4615883565677821,1834,103,101,0,0.0
883,254.9,42.59,16.32,33,657,0.4640504526313391,1798,101,103,0,0.0
884,255.0,44.53,16.32,33,430,0.5289914891651475,1753,98,103,0,0.0
885,255.2,46.46,16.32,33,787,0.4952098038197809,1819,101,100,0,0.0
886,255.3,48.4,16.32,33,723,0.5452630190436683,1810,101,103,0,0.0
887,259.0,0.0,16.83,34,784,0.3848434219827783,1745,98,96,0,0.0
888,259.1,1.936,16.83,34,633,0.4805118602770636,1735,99,97,0,0.0
889,259.3,3.872,16.83,34,926,0.5337199005386851,1782,98,99,0,0.0
890,259.4,5.808,16.83,34,779,0.5244880179397984,1755,99,98,0,0.0
891,259.6,7.744,16.83,34,698,0.5519667802666017,1750,98,101,0,0.0
892,259.7,9.68,16.83,34,1076,0.3535913374842857,1801,98,100,0,0.0
893,259.9,11.62,16.83,34,1085,0.5126884801835856,1812,101,102,0,0.0
894,260.1,13.55,16.83,34,696,0.4665551750007706,1775,97,100,0,0.0
895,260.2,15.49,16.83,34,1353,0.4879255270304044,1843,99,104,0,0.0
896,260.4,17.42,16.83,34,1204,0.564965752851634,1860,101,103,0,0.0
897,260.5,19.36,16.83,34,774,0.6037056079119181,1777,97,102,0,0.0
898,260.7,21.3,16.83,34,775,0.5912055544229619,1773,98,99,0,0.0
899,260.8,23.23,16.83,34,874,0.50541932966307,1819,101,101,0,0.0
900,261.0,25.17,16.83,34,772,0.5288083009821972,1785,99,99,0,0.0
901,261.1,27.1,16.83,34,697,0.542200713310295,1791,100,101,0,0.0
902,261.3,29.04,16.83,34,893,0.5753570000355763,1821,100,103,0,0.0
903,261.4,30.97,16.83,34,807,0.5133804057353245,1796,100,100,0,0.0
904,261.6,32.91,16.83,34,531,0.5701221314046837,1748,99,98,0,0.0
905,261.7,34.85,16.83,34,870,0.5632024184364196,1821,102,101,0,0.0
906,261.9,36.78,16.83,34,642,0.4276500139154436,1780,100,103,0,0.0
907,262.0,38.72,16.83,34,852,0.4860897620437006,1804,99,103,0,0.0
908,262.2,40.65,16.83,34,733,0.4699917389192506,1801,99,101,0,0.0
909,262.3,42.59,16.83,34,784,0.5444364795062262,1792,99,102,0,0.0
910,262.5,44.53,16.83,34,812,0.4113248141625377,1828,102,104,0,0.0
911,262.6,46.46,16.83,34,869,0.3448370127857324,1842,100,103,0,0.0
912,262.8,48.4,16.83,34,718,0.5983943601291749,1821,100,103,0,0.0
913,263.0,50.33,16.83,34,681,0.5824163868996577,1810,99,104,0,0.0
914,263.1,52.27,16.83,34,682,0.4019403186003287,1814,101,103,0,0.0
915,263.3,54.21,16.83,34,684,0.5073799776526271,1794,98,103,0,0.0
916,263.4,56.14,16.83,34,435,0.6744261163263437,1749,98,103,0,0.0
917,267.1,0.0,17.34,35,750,0.397693004644799,1743,99,95,0,0.0
918,267.2,1.936,17.34,35,1746,0.4503428004175299,1853,105,101,0,0.0
919,267.4,3.872,17.34,35,1220,0.4819332096815692,1838,99,104,0,0.0
920,267.5,5.808,17.34,35,1168,0.5231868333247234,1820,100,104,0,0.0
921,267.7,7.744,17.34,35,668,0.3409889668503585,1773,98,103,0,0.0
922,267.8,9.68,17.34,35,1022,0.4667375149130521,1826,102,105,0,0.0
923,268.0,11.62,17.34,35,1149,0.6220168123972172,1812,98,103,0,0.0
924,268.1,13.55,17.34,35,889,0.4297656326700983,1792,99,102,0,0.0
925,268.3,15.49,17.34,35,1071,0.6050210360049664,1824,101,100,0,0.0
926,268.4,17.42,17.34,35,1077,0.4777874460760695,1845,100,103,0,0.0
927,268.6,19.36,17.34,35,690,0.5059329946171227,1782,98,101,0,0.0
928,268.7,21.3,17.34,35,578,0.5278063386333512,1757,98,100,0,0.0
929,268.9,23.23,17.34,35,729,0.5306434082378526,1790,99,101,0,0.0
930,269.0,25.17,17.34,35,950,0.5500011640944089,1838,100,103,0,0.0
931,269.2,27.1,17.34,35,898,0.4679941154421883,1813,100,103,0,0.0
932,269.4,29.04,17.34,35,999,0.546830549945278,1853,101,106,0,0.0
933,269.5,30.97,17.34,35,839,0.4484032165426475,1826,100,103,0,0.0
934,269.7,32.91,17.34,35,867,0.5107945984638855,1841,100,103,0,0.0
935,269.8,34.85,17.34,35,743,0.4996411753702841,1792,100,101,0,0.0
936,270.0,36.78,17.34,35,801,0.4059177733745969,1841,100,103,0,0.0
937,270.1,38.72,17.34,35,649,0.526094745813947,1797,99,104,0,0.0
938,270.3,40.65,17.34,35,604,0.3529191862452475,1786,99,103,0,0.0
939,270.4,42.59,17.34,35,581,0.4052476287484018,1775,100,104,0,0.0
940,270.6,44.53,17.34,35,629,0.3965704804614356,1794,99,104,0,0.0
941,270.7,46.46,17.34,35,605,0.5667448931415983,1778,100,101,0,0.0
942,270.9,48.4,17.34,35,686,0.4939575101861914,1805,99,104,0,0.0
943,271.0,50.33,17.34,35,781,0.7428569842777099,1817,102,107,0,0.0
944,271.2,52.27,17.34,35,533,0.8075181779720731,1805,89,129,1,0.9615681233933162
945,274.8,0.0,17.85,36,630,0.4733554628364847,1729,99,96,0,0.0
946,275.0,1.936,17.85,36,1409,0.6058393257889289,1835,99,104,0,0.0
947,275.1,3.872,17.85,36,498,0.4702216856992451,1716,98,98,0,0.0
948,275.3,5.808,17.85,36,634,0.4464988898657855,1751,97,97,0,0.0
949,275.4,7.744,17.85,36,718,0.5150316738952642,1764,96,100,0,0.0
950,275.6,9.68,17.85,36,1375,0.5324070890485061,1877,100,103,0,0.0
951,275.8,11.62,17.85,36,683,0.4172629022227293,1769,98,100,0,0.0
952,275.9,13.55,17.85,36,1266,0.4936495636681102,1830,99,100,0,0.0
953,276.1,15.49,17.85,36,674,0.4368347901222442,1775,98,100,0,0.0
954,276.2,17.42,17.85,36,669,0.5379224485988604,1768,98,100,0,0.0
955,276.4,19.36,17.85,36,959,0.5170818982098331,1842,100,103,0,0.0
956,276.5,21.3,17.85,36,689,0.4634632477080723,1764,99,99,0,0.0
957,276.7,23.23,17.85,36,651,0.6084841836539793,1779,97,103,0,0.0
958,276.8,25.17,17.85,36,1138,0.6323000298897995,1867,101,103,0,0.0
959,277.0,27.1,17.85,36,440,0.5552969335193769,1735,97,98,0,0.0
960,277.1,29.04,17.85,36,770,0.5143812210700586,1809,98,103,0,0.0
961,277.3,30.97,17.85,36,900,0.4999688244490078,1822,100,106,0,0.0
962,277.4,32.91,17.85,36,609,0.4545268566203731,1771,100,99,0,0.0
963,277.6,34.85,17.85,36,816,0.4970520357710449,1815,99,104,0,0.0
964,277.7,36.78,17.85,36,737,0.465743879572125,1814,99,104,0,0.0
965,277.9,38.72,17.85,36,721,0.5125787743318013,1814,98,103,0,0.0
966,278.0,40.65,17.85,36,785,0.4778716259784472,1814,99,104,0,0.0
967,278.2,42.59,17.85,36,906,0.4540414958809986,1859,99,104,0,0.0
968,278.3,44.53,17.85,36,529,0.2792369281380531,1765,99,102,0,0.0
969,278.5,46.46,17.85,36,897,0.5522224627096697,1845,99,104,0,0.0
970,282.5,0.0,18.36,37,1063,0.511494120195983,1778,97,97,0,0.0
971,282.6,1.936,18.36,37,1081,0.4583362489320477,1783,99,99,0,0.0
972,282.8,3.872,18.36,37,1086,0.3004504298795489,1798,101,103,0,0.0
973,282.9,5.808,18.36,37,880,0.5353887336254213,1770,98,99,0,0.0
974,283.1,7.744,18.36,37,1318,0.4466492909164833,1833,100,103,0,0.0
975,283.2,9.68,18.36,37,982,0.3994146778090642,1799,98,99,0,0.0
976,283.4,11.62,18.36,37,1068,0.5233048175521501,1815,100,101,0,0.0
977,283.5,13.55,18.36,37,584,0.34070673703064,1738,97,97,0,0.0
978,283.7,15.49,18.36,37,679,0.5146041012843846,1752,98,97,0,0.0
979,283.8,17.42,18.36,37,837,0.5032560852408989,1808,98,103,0,0.0
980,284.0,19.36,18.36,37,1052,0.4586767141636887,1822,98,101,0,0.0
981,284.1,21.3,18.36,37,665,0.5742128490277902,1764,99,101,0,0.0
982,284.3,23.23,18.36,37,906,0.5401505831164314,1808,100,103,0,0.0
983,284.4,25.17,18.36,37,736,0.600558947517795,1781,99,104,0,0.0
984,284.6,27.1,18.36,37,729,0.5282631238799576,1797,99,104,0,0.0
985,284.7,29.04,18.36,37,826,0.5437205116185121,1814,100,103,0,0.0
986,284.9,30.97,18.36,37,914,0.4803599008181951,1837,100,101,0,0.0
987,285.1,32.91,18.36,37,829,0.6567907600441444,1792,99,101,0,0.0
988,285.2,34.85,18.36,37,1398,0.434684792790697,1892,104,101,0,0.0
989,285.4,36.78,18.36,37,942,0.4438583032574738,1828,101,103,0,0.0
990,285.5,38.72,18.36,37,970,0.6205576334677577,1820,100,104,0,0.0
991,285.7,40.65,18.36,37,1073,0.5840977066636067,1850,99,102,0,0.0
992,285.8,42.59,18.36,37,751,0.5512551719019436,1789,98,103,0,0.0
993,286.0,44.53,18.36,37,658,0.4588232650899823,1807,98,103,0,0.0
994,286.1,46.46,18.36,37,759,0.5279435856638488,1827,100,104,0,0.0
995,286.3,48.4,18.36,37,585,0.3683253448858506,1786,99,103,0,0.0
996,286.4,50.33,18.36,37,878,0.5817598605748039,1833,99,104,0,0.0
997,286.6,52.27,18.36,37,857,0.4666855924001389,1844,99,102,0,0.0
998,286.7,54.21,18.36,37,688,0.534721633464797,1821,100,103,0,0.0
999,286.9,56.14,18.36,37,736,0.395358960084303,1810,100,103,0,0.0
1000,287.0,58.08,18.36,37,0,0.0,1631,95,104,0,0.0
1001,287.2,60.01,18.36,37,1799,0.6948730276706878,2107,87,137,1,0.9726221079691517
1002,289.6,0.0,18.87,38,887,0.5453590939252236,1753,99,95,0,0.0
1003,289.8,1.936,18.87,38,1052,0.5407760954413172,1781,99,101,0,0.0
1004,289.9,3.872,18.87,38,731,0.3851621481185227,1750,97,97,0,0.0
1005,290.1,5.808,18.87,38,1611,0.6382979918861965,1854,103,104,0,0.0
1006,290.2,7.744,18.87,38,846,0.5906446671813601,1783,100,101,0,0.0
1007,290.4,9.68,18.87,38,1128,0.386010037380473,1797,99,100,0,0.0
1008,290.5,11.62,18.87,38,1002,0.509264031602481,1817,98,101,0,0.0
1009,290.7,13.55,18.87,38,692,0.554822296195576,1767,98,101,0,0.0
1010,290.8,15.49,18.87,38,980,0.5357096853900841,1819,99,104,0,0.0
1011,291.0,17.42,18.87,38,946,0.4845328782576831,1813,99,102,0,0.0
1012,291.2,19.36,18.87,38,776,0.5522448869677847,1807,100,103,0,0.0
1013,291.3,21.3,18.87,38,718,0.5706040915480912,1789,97,103,0,0.0
1014,291.5,23.23,18.87,38,679,0.5568934170382942,1774,99,102,0,0.0
1015,291.6,25.17,18.87,38,851,0.4933820302162674,1811,98,103,0,0.0
1016,291.8,27.1,18.87,38,718,0.5252306196168195,1792,98,103,0,0.0
1017,291.9,29.04,18.87,38,694,0.5807282994085403,1786,99,101,0,0.0
1018,292.1,30.97,18.87,38,847,0.6108667040327977,1834,100,103,0,0.0
1019,292.2,32.91,18.87,38,881,0.4766545173272171,1838,99,104,0,0.0
1020,292.4,34.85,18.87,38,560,0.5113642282605261,1770,98,103,0,0.0
1021,292.5,36.78,18.87,38,889,0.2154587804355274,1828,100,103,0,0.0
1022,292.7,38.72,18.87,38,627,0.5614099672061571,1797,99,102,0,0.0
1023,292.8,40.65,18.87,38,736,0.5973404427850154,1816,99,104,0,0.0
1024,293.0,42.59,18.87,38,845,0.4695365004364334,1824,98,103,0,0.0
1025,293.1,44.53,18.87,38,488,0.6139862239131999,1765,96,102,0,0.0
1026,293.3,46.46,18.87,38,990,0.5608871635360613,1859,100,106,0,0.0
1027,293.4,48.4,18.87,38,912,0.4495714082951533,1872,99,106,0,0.0
1028,293.6,50.33,18.87,38,868,0.4986140210216076,1860,99,106,0,0.0
