Frame,Min_Temp,Max_Temp,Mean_Temp,Std_Temp,Median_Temp,Q1,Q3,IQR,Skewness,Kurtosis,High_Temp_Pixels,Porosity Label
Frame_788.csv,1106.0,1790.0,1259.8307,114.577415,1218.0,1193.0,1300.0,107.0,1.8912272,3.7737772,3614,0
Frame_789.csv,1064.0,1769.0,1240.5892,114.19857,1199.0,1175.0,1272.0,97.0,1.9514564,4.0222816,3470,0
Frame_79.csv,1122.0,1736.0,1308.9255,109.35826,1270.0,1243.0,1341.0,98.0,1.6832659,2.5116096,3937,0
Frame_790.csv,1101.0,1771.0,1255.4344,114.47821,1200.0,1188.0,1301.0,113.0,1.7795539,3.286205,3549,0
Frame_791.csv,1050.0,1736.0,1222.4094,111.513885,1171.0,1158.0,1260.0,102.0,1.8990519,3.8138273,3471,0
Frame_792.csv,1101.0,1781.0,1252.8895,114.81277,1201.0,1188.0,1287.0,99.0,1.9478475,3.9219244,3579,0
Frame_793.csv,1074.0,1724.0,1222.3087,107.86758,1181.0,1158.0,1266.0,108.0,1.8523546,3.7543666,3389,0
Frame_794.csv,1087.0,1836.0,1287.0193,114.248955,1239.0,1215.0,1325.0,110.0,2.033332,4.5461445,3371,0
Frame_795.csv,1102.0,1772.0,1257.9355,112.96704,1214.0,1189.0,1303.0,114.0,1.797305,3.3582435,3425,0
Frame_796.csv,1084.0,1772.0,1233.9777,112.63921,1182.0,1169.0,1273.0,104.0,1.9899802,4.3227797,3475,0
Frame_797.csv,1105.0,1847.0,1294.246,120.33561,1249.0,1223.0,1349.0,126.0,1.8256136,3.5323,3467,0
Frame_798.csv,1103.0,1801.0,1256.1542,114.13223,1215.0,1190.0,1304.0,114.0,1.9812044,4.3483844,3400,0
Frame_799.csv,1077.0,1800.0,1256.4149,115.36695,1204.0,1191.0,1290.0,99.0,1.9442484,4.0139394,3484,0
Frame_8.csv,1206.0,1716.0,1361.1747,81.16232,1336.0,1322.0,1361.0,39.0,2.0578887,4.2235146,3860,1
Frame_80.csv,1120.0,1721.0,1305.275,104.4768,1267.0,1241.0,1347.0,106.0,1.6311911,2.3996248,3808,0
Frame_800.csv,1066.0,1794.0,1241.1458,114.41321,1190.0,1177.0,1274.0,97.0,2.0224915,4.4887347,3386,0
Frame_801.csv,1061.0,1784.0,1237.3851,112.491295,1196.0,1172.0,1276.0,104.0,2.032575,4.7164464,3254,0
Frame_802.csv,1076.0,1808.0,1252.1528,114.78822,1202.0,1189.0,1280.0,91.0,2.1010926,4.756006,3558,0
Frame_803.csv,1094.0,1807.0,1245.2334,115.1517,1192.0,1180.0,1285.0,105.0,1.9997432,4.473484,3349,0
Frame_804.csv,1071.0,1757.0,1220.792,112.13236,1178.0,1154.0,1262.0,108.0,1.9280105,4.1040707,3403,0
Frame_805.csv,1054.0,1774.0,1228.3895,114.0497,1187.0,1163.0,1266.0,103.0,2.0254726,4.5323524,3323,0
Frame_806.csv,1059.0,1775.0,1235.0648,112.64232,1194.0,1169.0,1273.0,104.0,1.9723612,4.3437524,3336,0
Frame_807.csv,1086.0,1764.0,1264.5654,121.54474,1214.0,1201.0,1293.0,92.0,1.832347,2.9187925,3936,0
Frame_808.csv,1071.0,1720.0,1251.9944,113.76768,1208.0,1183.0,1296.0,113.0,1.7265174,2.726981,3693,0
Frame_809.csv,1097.0,1779.0,1278.7576,115.0357,1227.0,1214.0,1316.0,102.0,1.8582882,3.4182444,3547,0
Frame_81.csv,1184.0,1736.0,1352.0742,105.87807,1310.0,1282.0,1403.0,121.0,1.355541,1.3105503,3963,0
Frame_810.csv,1108.0,1805.0,1299.9034,120.86683,1253.0,1227.0,1347.0,120.0,1.6953669,2.6586406,3865,0
Frame_811.csv,1125.0,1811.0,1283.4153,118.56576,1241.0,1216.0,1318.0,102.0,1.8829421,3.5661113,3665,0
Frame_812.csv,1115.0,1851.0,1322.0056,117.10253,1273.0,1249.0,1356.0,107.0,1.9233757,3.7305295,3583,0
Frame_813.csv,1106.0,1871.0,1299.3942,128.91422,1238.0,1224.0,1351.0,127.0,1.8113478,3.285162,3620,0
Frame_814.csv,1065.0,1763.0,1245.2517,118.41654,1189.0,1176.0,1288.0,112.0,1.8327928,3.3109775,3705,0
Frame_815.csv,1080.0,1774.0,1260.6788,113.8632,1218.0,1193.0,1300.0,107.0,1.8119684,3.391231,3630,0
Frame_816.csv,1066.0,1766.0,1239.8466,113.126724,1190.0,1177.0,1274.0,97.0,1.9433203,4.08147,3490,0
Frame_817.csv,1101.0,1780.0,1255.6382,114.07373,1213.0,1188.0,1295.0,107.0,1.922699,3.9404259,3441,0
Frame_818.csv,1077.0,1787.0,1259.0751,115.96772,1216.0,1191.0,1297.0,106.0,1.9436189,3.97313,3504,0
Frame_819.csv,1128.0,1859.0,1288.3182,122.32842,1232.0,1219.0,1322.0,103.0,2.0433166,4.4223223,3533,0
Frame_82.csv,1120.0,1734.0,1308.4333,109.947174,1267.0,1241.0,1347.0,106.0,1.6394906,2.289543,4091,0
Frame_820.csv,1110.0,1799.0,1300.6598,116.74153,1255.0,1229.0,1349.0,120.0,1.6651177,2.641952,3709,0
Frame_821.csv,1072.0,1802.0,1250.8899,117.48828,1197.0,1184.0,1290.0,106.0,1.9699631,4.1596947,3413,0
Frame_822.csv,1089.0,1817.0,1286.52,109.588326,1241.0,1217.0,1320.0,103.0,2.0421026,4.6507406,3268,0
Frame_823.csv,1094.0,1743.0,1242.8964,107.14699,1193.0,1181.0,1278.0,97.0,1.9112351,3.9775314,3353,0
Frame_824.csv,1065.0,1782.0,1242.6571,114.65696,1189.0,1176.0,1288.0,112.0,1.9344201,4.065217,3392,0
Frame_825.csv,1081.0,1820.0,1266.8114,119.88359,1220.0,1195.0,1317.0,122.0,1.8465995,3.5926635,3496,0
Frame_826.csv,1059.0,1741.0,1232.5148,107.66542,1182.0,1170.0,1273.0,103.0,1.9036161,3.95781,3427,0
Frame_827.csv,1056.0,1741.0,1224.3175,104.913994,1178.0,1166.0,1262.0,96.0,2.0272658,4.639225,3317,0
Frame_828.csv,1091.0,1849.0,1277.2661,118.54689,1232.0,1207.0,1323.0,116.0,1.9609429,4.35162,3212,0
Frame_829.csv,1088.0,1789.0,1237.7954,112.62086,1186.0,1174.0,1278.0,104.0,2.0160577,4.579423,3211,0
Frame_83.csv,1140.0,1714.0,1297.4114,105.05299,1259.0,1232.0,1337.0,105.0,1.5573162,2.0703018,3864,0
Frame_830.csv,1056.0,1794.0,1229.5681,116.86208,1178.0,1165.0,1261.0,96.0,2.116279,4.8403025,3485,0
Frame_831.csv,1085.0,1830.0,1250.0016,111.7347,1205.0,1183.0,1274.0,91.0,2.283442,5.914535,3274,0
Frame_832.csv,1096.0,1799.0,1245.9584,114.21094,1195.0,1182.0,1288.0,106.0,1.9827719,4.335957,3379,0
Frame_833.csv,1064.0,1789.0,1240.6494,112.78354,1188.0,1175.0,1287.0,112.0,1.9524598,4.315684,3345,0
Frame_834.csv,1093.0,1743.0,1281.5648,118.260605,1234.0,1209.0,1339.0,130.0,1.5858142,2.13335,3884,0
Frame_835.csv,1093.0,1751.0,1273.4725,111.726845,1234.0,1209.0,1310.0,101.0,1.8156593,3.2441878,3699,0
Frame_836.csv,1084.0,1764.0,1265.0391,118.31552,1211.0,1198.0,1298.0,100.0,1.8422962,3.2051375,3709,0
Frame_837.csv,1068.0,1720.0,1246.8083,109.49575,1204.0,1180.0,1285.0,105.0,1.7357249,2.9931746,3560,0
Frame_838.csv,1117.0,1784.0,1275.3654,116.826515,1220.0,1206.0,1316.0,110.0,1.8115962,3.295593,3489,0
Frame_839.csv,1086.0,1797.0,1267.6223,117.70555,1213.0,1200.0,1316.0,116.0,1.889999,3.7156641,3455,0
Frame_84.csv,1191.0,1778.0,1364.4325,113.43708,1319.0,1290.0,1421.0,131.0,1.4092257,1.4244771,4258,0
Frame_840.csv,1108.0,1805.0,1300.1687,120.94575,1253.0,1227.0,1347.0,120.0,1.732087,2.8144796,3790,0
Frame_841.csv,1108.0,1792.0,1268.4105,117.13607,1222.0,1197.0,1311.0,114.0,1.8574879,3.6158984,3362,0
Frame_842.csv,1109.0,1768.0,1259.1458,110.64045,1210.0,1197.0,1297.0,100.0,1.932087,3.9721718,3398,0
Frame_843.csv,1106.0,1768.0,1259.2715,114.033264,1207.0,1194.0,1294.0,100.0,1.8278838,3.3428082,3680,0
Frame_844.csv,1117.0,1799.0,1319.6421,106.86262,1276.0,1251.0,1359.0,108.0,1.8373778,3.47028,3479,0
Frame_845.csv,1100.0,1786.0,1254.2894,116.49268,1200.0,1187.0,1293.0,106.0,1.9195082,3.8515759,3531,0
Frame_846.csv,1089.0,1787.0,1242.7036,118.10976,1187.0,1175.0,1279.0,104.0,1.9246081,3.8165123,3672,0
Frame_847.csv,1114.0,1870.0,1307.6094,123.743,1260.0,1233.0,1354.0,121.0,1.8628608,3.7133968,3433,0
Frame_848.csv,1108.0,1816.0,1264.318,118.21169,1221.0,1196.0,1303.0,107.0,1.9611886,4.082017,3460,0
Frame_849.csv,1071.0,1790.0,1250.8672,114.841255,1208.0,1183.0,1289.0,106.0,1.9460927,4.0840263,3475,0
Frame_85.csv,1113.0,1713.0,1298.9081,106.42714,1259.0,1233.0,1338.0,105.0,1.5721234,2.140195,3923,0
Frame_850.csv,1087.0,1749.0,1239.2445,111.87281,1196.0,1172.0,1283.0,111.0,1.8348126,3.5826848,3452,0
Frame_851.csv,1083.0,1788.0,1263.4867,115.90103,1210.0,1197.0,1305.0,108.0,1.8798805,3.6237178,3549,0
Frame_852.csv,1102.0,1803.0,1271.7822,109.89767,1225.0,1202.0,1310.0,108.0,2.0029979,4.459823,3450,0
Frame_853.csv,1070.0,1798.0,1244.7035,111.07138,1194.0,1182.0,1280.0,98.0,2.063584,4.887082,3175,0
Frame_854.csv,1092.0,1827.0,1273.7574,117.55601,1221.0,1208.0,1310.0,102.0,1.9762805,4.1630325,3490,0
Frame_855.csv,1105.0,1745.0,1255.7018,104.24671,1218.0,1193.0,1300.0,107.0,1.8014323,3.5893133,3427,0
Frame_856.csv,1085.0,1828.0,1266.6188,116.28681,1213.0,1200.0,1316.0,116.0,1.927111,4.1359854,3268,0
Frame_857.csv,1083.0,1849.0,1263.2155,119.06514,1211.0,1198.0,1290.0,92.0,2.1484597,5.108699,3315,0
Frame_858.csv,1095.0,1763.0,1256.684,100.27623,1216.0,1193.0,1286.0,93.0,2.0468273,4.8740864,3120,0
Frame_859.csv,1062.0,1808.0,1236.5367,112.91521,1197.0,1172.0,1269.0,97.0,2.1071877,5.1598005,3179,0
Frame_86.csv,1179.0,1750.0,1359.7101,101.137505,1317.0,1291.0,1397.0,106.0,1.5500267,1.9592596,4166,0
Frame_860.csv,1091.0,1819.0,1269.8899,113.87303,1220.0,1207.0,1308.0,101.0,1.9376483,4.1181316,3447,0
Frame_861.csv,1161.0,1817.0,1334.8145,122.27235,1284.0,1256.0,1389.0,133.0,1.5192202,1.977769,3737,0
Frame_862.csv,1091.0,1782.0,1279.0707,119.845505,1232.0,1206.0,1323.0,117.0,1.7650708,2.9546185,3676,0
Frame_863.csv,1140.0,1820.0,1321.9583,116.582214,1271.0,1246.0,1368.0,122.0,1.7664248,3.0020227,3726,0
Frame_864.csv,1089.0,1770.0,1272.5385,115.251366,1218.0,1204.0,1321.0,117.0,1.7191086,2.920266,3704,0
Frame_865.csv,1133.0,1818.0,1310.2145,113.078415,1262.0,1237.0,1343.0,106.0,1.8677784,3.5839746,3550,0
Frame_866.csv,1085.0,1790.0,1270.0891,116.782364,1224.0,1199.0,1315.0,116.0,1.85363,3.5889523,3467,0
Frame_867.csv,1118.0,1826.0,1276.1202,119.45072,1233.0,1207.0,1309.0,102.0,1.9494398,3.972359,3484,0
Frame_868.csv,1088.0,1748.0,1241.9395,116.71054,1197.0,1173.0,1284.0,111.0,1.7934066,3.1477888,3586,0
Frame_869.csv,1094.0,1786.0,1244.4161,113.29703,1204.0,1180.0,1285.0,105.0,2.0269418,4.5122385,3291,0
Frame_87.csv,1105.0,1720.0,1289.7963,108.68907,1249.0,1223.0,1327.0,104.0,1.6342624,2.377185,3822,0
Frame_870.csv,1124.0,1823.0,1288.0555,121.16876,1239.0,1214.0,1338.0,124.0,1.7612067,3.1240504,3495,0
Frame_871.csv,1083.0,1752.0,1264.7844,114.06537,1222.0,1197.0,1312.0,115.0,1.7079417,2.8669615,3644,0
Frame_872.csv,1066.0,1771.0,1240.6426,112.32834,1190.0,1177.0,1282.0,105.0,1.9524374,4.1237264,3430,0
Frame_873.csv,1078.0,1791.0,1255.0902,115.84991,1204.0,1191.0,1291.0,100.0,1.9848764,4.1188626,3578,0
Frame_874.csv,1072.0,1792.0,1257.3463,121.2617,1210.0,1185.0,1298.0,113.0,1.8479781,3.396961,3593,0
Frame_875.csv,1081.0,1817.0,1262.5151,116.3327,1219.0,1195.0,1302.0,107.0,1.9924582,4.3808923,3350,0
Frame_876.csv,1086.0,1807.0,1266.2341,112.78352,1214.0,1201.0,1302.0,101.0,1.9576633,4.188298,3394,0
Frame_877.csv,1106.0,1830.0,1292.7351,117.08349,1251.0,1224.0,1328.0,104.0,1.8928773,3.7593539,3566,0
Frame_878.csv,1109.0,1816.0,1281.8268,112.12728,1233.0,1210.0,1326.0,116.0,2.0301635,4.5266395,3351,0
Frame_879.csv,1092.0,1765.0,1246.099,114.17682,1202.0,1178.0,1290.0,112.0,1.7950593,3.334558,3564,0
Frame_88.csv,1133.0,1731.0,1294.3473,111.49799,1250.0,1224.0,1336.0,112.0,1.6101971,2.1842456,3944,0
Frame_880.csv,1072.0,1771.0,1246.2183,109.19044,1197.0,1184.0,1282.0,98.0,1.9591041,4.3613315,3324,0
Frame_881.csv,1059.0,1790.0,1234.7278,112.997375,1193.0,1169.0,1273.0,104.0,2.0267444,4.6327634,3270,0
Frame_882.csv,1122.0,1834.0,1279.8804,115.6333,1238.0,1212.0,1322.0,110.0,1.96389,4.3223896,3199,0
Frame_883.csv,1084.0,1798.0,1234.7256,114.64117,1193.0,1169.0,1273.0,104.0,2.0333323,4.62343,3464,0
Frame_884.csv,1063.0,1753.0,1206.6503,109.82527,1157.0,1145.0,1245.0,100.0,2.0240462,4.6365666,3371,0
Frame_885.csv,1072.0,1819.0,1248.6113,116.15195,1197.0,1185.0,1275.0,90.0,2.1391811,5.004485,3505,0
Frame_886.csv,1076.0,1810.0,1255.929,115.36883,1202.0,1189.0,1288.0,99.0,1.9232124,4.0407624,3485,0
Frame_887.csv,1113.0,1745.0,1270.6907,115.708084,1215.0,1202.0,1317.0,115.0,1.6845682,2.6477385,3592,0
Frame_888.csv,1108.0,1735.0,1266.4882,110.31605,1221.0,1196.0,1303.0,107.0,1.7650591,3.0571055,3706,0
Frame_889.csv,1113.0,1782.0,1271.6129,120.464096,1214.0,1201.0,1317.0,116.0,1.7595499,2.919135,3720,0
Frame_89.csv,1121.0,1703.0,1275.6573,105.12148,1237.0,1211.0,1313.0,102.0,1.6772741,2.6316094,3751,0
Frame_890.csv,1092.0,1755.0,1277.0624,115.452896,1233.0,1208.0,1324.0,116.0,1.6863859,2.6225853,3884,0
Frame_891.csv,1115.0,1750.0,1270.1403,113.121994,1217.0,1203.0,1319.0,116.0,1.6982759,2.7595897,3598,0
Frame_892.csv,1105.0,1801.0,1292.4294,118.44524,1237.0,1223.0,1335.0,112.0,1.7808838,3.0702355,3680,0
Frame_893.csv,1104.0,1812.0,1289.1273,119.39275,1235.0,1222.0,1326.0,104.0,1.84554,3.410517,3665,0
Frame_894.csv,1076.0,1775.0,1252.3345,113.27947,1202.0,1189.0,1288.0,99.0,1.9447452,3.9355388,3511,0
Frame_895.csv,1162.0,1843.0,1325.3333,119.042,1272.0,1258.0,1366.0,108.0,1.8061478,3.2340782,3695,0
Frame_896.csv,1123.0,1860.0,1299.7723,117.59458,1250.0,1227.0,1331.0,104.0,2.1039333,4.7749815,3294,0
Frame_897.csv,1087.0,1777.0,1268.7142,115.13518,1215.0,1202.0,1318.0,116.0,1.7630143,3.142279,3526,0
Frame_898.csv,1099.0,1773.0,1253.8407,118.15548,1198.0,1185.0,1299.0,114.0,1.8509865,3.461039,3601,0
Frame_899.csv,1111.0,1819.0,1267.5154,117.065895,1225.0,1199.0,1308.0,109.0,1.9465138,4.070183,3517,0
Frame_9.csv,1187.0,1752.0,1358.6099,92.77266,1336.0,1320.0,1350.0,30.0,2.044313,3.971675,3895,1
Frame_90.csv,1119.0,1732.0,1309.8977,110.49906,1266.0,1239.0,1354.0,115.0,1.4890594,1.7377542,4122,0
Frame_900.csv,1090.0,1785.0,1247.2913,119.10295,1199.0,1175.0,1287.0,112.0,1.8773835,3.624634,3596,0
Frame_901.csv,1102.0,1791.0,1253.9722,111.83549,1214.0,1190.0,1289.0,99.0,1.986732,4.3982644,3345,0
Frame_902.csv,1093.0,1821.0,1280.0746,114.41631,1234.0,1209.0,1326.0,117.0,1.9205232,4.122891,3376,0
Frame_903.csv,1078.0,1796.0,1260.1263,117.521286,1205.0,1192.0,1299.0,107.0,1.8791969,3.6332853,3611,0
Frame_904.csv,1062.0,1748.0,1236.8726,110.05883,1197.0,1172.0,1283.0,111.0,1.8893719,3.8597393,3357,0
Frame_905.csv,1093.0,1821.0,1276.1061,116.6645,1222.0,1209.0,1319.0,110.0,1.8693465,3.7278142,3496,0
Frame_906.csv,1064.0,1780.0,1241.916,114.213234,1188.0,1175.0,1287.0,112.0,1.9022565,3.9382758,3426,0
Frame_907.csv,1073.0,1804.0,1254.4032,121.53107,1198.0,1185.0,1291.0,106.0,1.901378,3.663183,3503,0
Frame_908.csv,1088.0,1801.0,1243.778,117.906105,1198.0,1173.0,1291.0,118.0,1.9138889,4.0021887,3312,0
Frame_909.csv,1084.0,1792.0,1263.9061,115.21732,1211.0,1198.0,1306.0,108.0,1.8666335,3.6909084,3435,0
Frame_91.csv,1135.0,1735.0,1294.9852,110.16244,1253.0,1227.0,1331.0,104.0,1.658344,2.4591556,3957,0
Frame_910.csv,1111.0,1828.0,1267.6302,116.618675,1224.0,1199.0,1314.0,115.0,1.8764272,3.923528,3372,0
Frame_911.csv,1097.0,1842.0,1267.6442,114.51425,1219.0,1196.0,1309.0,113.0,2.121927,5.1023088,3228,0
Frame_912.csv,1090.0,1821.0,1241.3022,115.71295,1188.0,1175.0,1287.0,112.0,2.047741,4.8827753,3237,0
Frame_913.csv,1061.0,1810.0,1238.394,116.39469,1195.0,1171.0,1275.0,104.0,2.000852,4.4377165,3466,0
Frame_914.csv,1092.0,1814.0,1241.0592,113.32494,1190.0,1178.0,1275.0,97.0,2.089793,4.990897,3203,0
Frame_915.csv,1092.0,1794.0,1241.6764,113.97231,1191.0,1178.0,1276.0,98.0,2.0636342,4.6693506,3399,0
Frame_916.csv,1091.0,1749.0,1235.8695,103.83905,1190.0,1177.0,1275.0,98.0,1.9440291,4.3599663,3343,0
Frame_917.csv,1082.0,1743.0,1268.1797,117.13581,1221.0,1196.0,1325.0,129.0,1.6308366,2.425761,3771,0
Frame_918.csv,1145.0,1853.0,1344.7142,122.80675,1298.0,1271.0,1390.0,119.0,1.7164909,2.772812,3604,0
Frame_919.csv,1128.0,1838.0,1306.5367,118.291016,1256.0,1232.0,1344.0,112.0,1.9224331,3.758508,3545,0
Frame_92.csv,1118.0,1705.0,1271.998,105.81964,1232.0,1207.0,1308.0,101.0,1.6699401,2.5836008,3754,0
Frame_920.csv,1114.0,1820.0,1305.4712,119.80714,1260.0,1233.0,1354.0,121.0,1.7452736,2.9521058,3705,0
Frame_921.csv,1100.0,1773.0,1253.5476,114.14981,1200.0,1187.0,1294.0,107.0,1.8276403,3.4880364,3505,0
Frame_922.csv,1125.0,1826.0,1298.5192,110.50383,1253.0,1229.0,1334.0,105.0,2.059504,4.6201797,3309,0
Frame_923.csv,1115.0,1812.0,1307.3502,119.67661,1249.0,1235.0,1364.0,129.0,1.6492532,2.5777564,3675,0
Frame_924.csv,1103.0,1792.0,1262.2035,121.539635,1215.0,1190.0,1297.0,107.0,1.8503796,3.317279,3718,0
Frame_925.csv,1097.0,1824.0,1282.8887,120.20384,1227.0,1214.0,1332.0,118.0,1.8972874,3.6786988,3638,0
Frame_926.csv,1113.0,1845.0,1287.1885,115.619576,1238.0,1215.0,1318.0,103.0,2.103745,4.811836,3343,0
Frame_927.csv,1092.0,1782.0,1243.2448,115.175735,1191.0,1178.0,1283.0,105.0,1.9761518,4.1545725,3455,0
Frame_928.csv,1068.0,1757.0,1243.3851,111.19652,1193.0,1180.0,1278.0,98.0,1.9059416,3.8555698,3415,0
Frame_929.csv,1096.0,1790.0,1250.8097,117.43584,1195.0,1182.0,1295.0,113.0,1.8605704,3.6465325,3516,0
Frame_93.csv,1130.0,1721.0,1284.6564,105.18866,1246.0,1221.0,1326.0,105.0,1.6443167,2.523885,3762,0
Frame_930.csv,1115.0,1838.0,1268.7142,119.46475,1217.0,1203.0,1304.0,101.0,2.0296173,4.417143,3492,0
Frame_931.csv,1094.0,1813.0,1274.7694,115.08764,1223.0,1210.0,1320.0,110.0,1.9666395,4.2004285,3348,0
Frame_932.csv,1094.0,1853.0,1279.0804,119.47596,1235.0,1210.0,1319.0,109.0,1.9908293,4.3248024,3346,0
Frame_933.csv,1108.0,1826.0,1263.0999,116.6618,1209.0,1196.0,1304.0,108.0,1.9716461,4.3391314,3338,0
Frame_934.csv,1077.0,1841.0,1257.1664,118.524574,1215.0,1190.0,1289.0,99.0,2.068016,4.755296,3421,0
Frame_935.csv,1075.0,1792.0,1255.9777,115.17945,1212.0,1188.0,1301.0,113.0,1.8943493,3.9119637,3340,0
Frame_936.csv,1061.0,1841.0,1240.326,120.22297,1196.0,1172.0,1283.0,111.0,2.1070554,5.014485,3387,0
Frame_937.csv,1085.0,1797.0,1235.7059,114.285965,1183.0,1170.0,1281.0,111.0,2.0034199,4.588761,3266,0
Frame_938.csv,1047.0,1786.0,1219.8845,114.16896,1179.0,1155.0,1250.0,95.0,2.1160142,4.9910583,3354,0
Frame_939.csv,1084.0,1775.0,1229.7522,111.37492,1181.0,1168.0,1265.0,97.0,2.0663576,4.749341,3463,0
Frame_94.csv,1129.0,1712.0,1286.3899,106.12394,1246.0,1220.0,1331.0,111.0,1.6394144,2.4533036,3725,0
Frame_940.csv,1050.0,1794.0,1226.2778,118.15237,1182.0,1158.0,1267.0,109.0,1.9869058,4.271865,3501,0
Frame_941.csv,1066.0,1778.0,1240.3777,112.511444,1190.0,1178.0,1275.0,97.0,1.9664266,4.197831,3509,0
Frame_942.csv,1055.0,1805.0,1231.7748,117.47152,1189.0,1165.0,1267.0,102.0,2.0412931,4.6120014,3440,0
Frame_943.csv,1106.0,1817.0,1282.9498,110.595726,1238.0,1225.0,1312.0,87.0,1.9334567,4.070598,3540,0
Frame_944.csv,1089.0,1805.0,1202.6073,94.842896,1175.0,1161.0,1199.0,38.0,3.5456724,14.14051,2640,1
Frame_945.csv,1085.0,1729.0,1280.8849,107.220825,1237.0,1213.0,1316.0,103.0,1.7819843,2.8961275,3932,0
Frame_946.csv,1117.0,1835.0,1313.2131,124.964096,1264.0,1238.0,1367.0,129.0,1.7208369,2.7931113,3726,0
Frame_947.csv,1088.0,1716.0,1238.912,110.88956,1198.0,1174.0,1270.0,96.0,1.8388554,3.3734586,3475,0
Frame_948.csv,1100.0,1751.0,1253.5283,114.38927,1200.0,1187.0,1293.0,106.0,1.7859695,3.1330338,3646,0
Frame_949.csv,1067.0,1764.0,1246.9135,116.22071,1192.0,1179.0,1291.0,112.0,1.862901,3.6111565,3356,0
Frame_95.csv,1150.0,1779.0,1327.772,107.37081,1283.0,1258.0,1359.0,101.0,1.813791,3.123902,3717,0
Frame_950.csv,1114.0,1877.0,1314.4814,121.97975,1260.0,1247.0,1355.0,108.0,1.9591398,4.005095,3497,0
Frame_951.csv,1069.0,1769.0,1247.6118,114.7377,1205.0,1181.0,1278.0,97.0,1.9384015,3.8897605,3589,0
Frame_952.csv,1107.0,1830.0,1313.6792,116.069115,1264.0,1240.0,1346.0,106.0,1.9208184,3.7121153,3586,0
Frame_953.csv,1090.0,1775.0,1243.0504,115.57533,1188.0,1176.0,1287.0,111.0,1.8810531,3.7843053,3351,0
Frame_954.csv,1099.0,1768.0,1254.8103,115.8696,1211.0,1186.0,1299.0,113.0,1.7775775,3.1552782,3664,0
Frame_955.csv,1112.0,1842.0,1270.7194,121.25219,1226.0,1200.0,1316.0,116.0,1.93465,3.947558,3572,0
Frame_956.csv,1102.0,1764.0,1255.4216,114.11382,1214.0,1189.0,1288.0,99.0,1.876372,3.5382962,3578,0
Frame_957.csv,1097.0,1779.0,1249.45,111.45864,1208.0,1183.0,1296.0,113.0,1.9381801,4.2050447,3311,0
Frame_958.csv,1127.0,1867.0,1304.0269,116.50118,1255.0,1231.0,1335.0,104.0,2.0459626,4.5431924,3456,0
Frame_959.csv,1045.0,1735.0,1215.4169,108.93236,1165.0,1153.0,1247.0,94.0,2.0067103,4.471361,3334,0
Frame_96.csv,1131.0,1730.0,1289.9333,106.85181,1248.0,1222.0,1326.0,104.0,1.7090563,2.756044,3676,0
Frame_960.csv,1074.0,1809.0,1255.0128,116.12479,1211.0,1187.0,1300.0,113.0,1.9469897,4.1728644,3391,0
Frame_961.csv,1129.0,1822.0,1286.0133,114.54752,1233.0,1220.0,1323.0,103.0,1.8841794,3.772165,3598,0
Frame_962.csv,1081.0,1771.0,1231.3917,115.80534,1178.0,1165.0,1268.0,103.0,1.9484447,3.9958756,3500,0
Frame_963.csv,1074.0,1815.0,1253.6104,118.11398,1199.0,1187.0,1285.0,98.0,2.0017602,4.237033,3602,0
Frame_964.csv,1074.0,1814.0,1255.2949,113.8008,1212.0,1187.0,1301.0,114.0,1.9839176,4.5047665,3257,0
Frame_965.csv,1088.0,1814.0,1237.8513,116.61343,1185.0,1173.0,1284.0,111.0,2.056988,4.7848105,3289,0
Frame_966.csv,1082.0,1814.0,1259.5569,112.92277,1209.0,1196.0,1303.0,107.0,2.0568538,4.870731,3116,0
Frame_967.csv,1080.0,1859.0,1260.9868,119.8253,1206.0,1193.0,1300.0,107.0,2.0752184,4.8623347,3287,0
Frame_968.csv,1068.0,1765.0,1213.5536,113.31836,1163.0,1150.0,1244.0,94.0,2.0629451,4.6628466,3435,0
Frame_969.csv,1073.0,1845.0,1254.232,120.82296,1199.0,1186.0,1299.0,113.0,2.0536144,4.709362,3327,0
Frame_97.csv,1098.0,1698.0,1250.3701,106.910324,1210.0,1185.0,1291.0,106.0,1.7312006,2.864323,3646,0
Frame_970.csv,1083.0,1778.0,1254.9668,125.119736,1210.0,1197.0,1244.0,47.0,2.0613904,3.6809046,4215,0
Frame_971.csv,1134.0,1783.0,1296.9507,117.3763,1251.0,1225.0,1344.0,119.0,1.7021444,2.7382033,3723,0
Frame_972.csv,1124.0,1798.0,1314.4408,113.52741,1273.0,1246.0,1361.0,115.0,1.6858541,2.7724571,3618,0
Frame_973.csv,1090.0,1770.0,1274.4475,116.889206,1231.0,1205.0,1321.0,116.0,1.7809966,3.117892,3571,0
Frame_974.csv,1114.0,1833.0,1302.1306,120.23762,1247.0,1234.0,1339.0,105.0,1.9281634,3.831327,3519,0
Frame_975.csv,1129.0,1799.0,1286.7557,115.2011,1245.0,1220.0,1323.0,103.0,1.8715963,3.5678797,3473,0
Frame_976.csv,1093.0,1815.0,1278.7251,121.89682,1222.0,1209.0,1319.0,110.0,1.8562484,3.3950171,3568,0
Frame_977.csv,1107.0,1738.0,1260.8141,111.57163,1208.0,1195.0,1303.0,108.0,1.7206564,2.828931,3652,0
Frame_978.csv,1088.0,1752.0,1267.2866,113.62845,1216.0,1203.0,1311.0,108.0,1.762387,2.9345245,3711,0
